# STN;YYYYMMDD;HH;T
260;20180622;17;140
260;20180622;18;140
260;20180622;19;134
260;20180622;20;128
260;20180622;21;126
260;20180622;22;110
260;20180622;23;107
260;20180622;24;91
260;20180623;1;100
260;20180623;2;110
260;20180623;3;116
260;20180623;4;115
260;20180623;5;126
260;20180623;6;131
260;20180623;7;143
260;20180623;8;146
260;20180623;9;148
260;20180623;10;152
260;20180623;11;161
260;20180623;12;173
260;20180623;13;181
260;20180623;14;189
260;20180623;15;199
260;20180623;16;186
260;20180623;17;188
260;20180623;18;174
260;20180623;19;165
260;20180623;20;155
260;20180623;21;148
260;20180623;22;143
260;20180623;23;134
260;20180623;24;135
260;20180624;1;127
260;20180624;2;120
260;20180624;3;110
260;20180624;4;110
260;20180624;5;120
260;20180624;6;132
260;20180624;7;142
260;20180624;8;147
260;20180624;9;158
260;20180624;10;162
260;20180624;11;168
260;20180624;12;173
260;20180624;13;168
260;20180624;14;174
260;20180624;15;168
260;20180624;16;169
260;20180624;17;164
260;20180624;18;155
260;20180624;19;147
260;20180624;20;146
260;20180624;21;144
260;20180624;22;144
260;20180624;23;141
260;20180624;24;139
260;20180625;1;140
260;20180625;2;140
260;20180625;3;140
260;20180625;4;141
260;20180625;5;145
260;20180625;6;145
260;20180625;7;146
260;20180625;8;152
260;20180625;9;168
260;20180625;10;184
260;20180625;11;195
260;20180625;12;204
260;20180625;13;201
260;20180625;14;211
260;20180625;15;211
260;20180625;16;206
260;20180625;17;200
260;20180625;18;186
260;20180625;19;176
260;20180625;20;158
260;20180625;21;146
260;20180625;22;137
260;20180625;23;123
260;20180625;24;105
260;20180626;1;101
260;20180626;2;91
260;20180626;3;104
260;20180626;4;91
260;20180626;5;111
260;20180626;6;136
260;20180626;7;151
260;20180626;8;165
260;20180626;9;173
260;20180626;10;189
260;20180626;11;198
260;20180626;12;204
260;20180626;13;208
260;20180626;14;207
260;20180626;15;207
260;20180626;16;209
260;20180626;17;200
260;20180626;18;191
260;20180626;19;179
260;20180626;20;164
260;20180626;21;153
260;20180626;22;146
260;20180626;23;140
260;20180626;24;130
260;20180627;1;121
260;20180627;2;107
260;20180627;3;105
260;20180627;4;102
260;20180627;5;116
260;20180627;6;129
260;20180627;7;135
260;20180627;8;147
260;20180627;9;168
260;20180627;10;175
260;20180627;11;196
260;20180627;12;210
260;20180627;13;225
260;20180627;14;235
260;20180627;15;237
260;20180627;16;238
260;20180627;17;237
260;20180627;18;233
260;20180627;19;226
260;20180627;20;214
260;20180627;21;202
260;20180627;22;190
260;20180627;23;180
260;20180627;24;170
260;20180628;1;161
260;20180628;2;155
260;20180628;3;150
260;20180628;4;146
260;20180628;5;158
260;20180628;6;174
260;20180628;7;201
260;20180628;8;221
260;20180628;9;243
260;20180628;10;256
260;20180628;11;252
260;20180628;12;252
260;20180628;13;260
260;20180628;14;258
260;20180628;15;266
260;20180628;16;259
260;20180628;17;254
260;20180628;18;243
260;20180628;19;232
260;20180628;20;216
260;20180628;21;204
260;20180628;22;189
260;20180628;23;177
260;20180628;24;165
260;20180629;1;156
260;20180629;2;147
260;20180629;3;138
260;20180629;4;139
260;20180629;5;155
260;20180629;6;171
260;20180629;7;192
260;20180629;8;206
260;20180629;9;223
260;20180629;10;239
260;20180629;11;248
260;20180629;12;253
260;20180629;13;260
260;20180629;14;256
260;20180629;15;249
260;20180629;16;238
260;20180629;17;221
260;20180629;18;212
260;20180629;19;189
260;20180629;20;172
260;20180629;21;163
260;20180629;22;158
260;20180629;23;154
260;20180629;24;145
260;20180630;1;137
260;20180630;2;132
260;20180630;3;127
260;20180630;4;132
260;20180630;5;148
260;20180630;6;167
260;20180630;7;189
260;20180630;8;210
260;20180630;9;230
260;20180630;10;245
260;20180630;11;252
260;20180630;12;264
260;20180630;13;269
260;20180630;14;276
260;20180630;15;275
260;20180630;16;272
260;20180630;17;268
260;20180630;18;257
260;20180630;19;246
260;20180630;20;226
260;20180630;21;202
260;20180630;22;198
260;20180630;23;193
260;20180630;24;188
260;20180701;1;176
260;20180701;2;166
260;20180701;3;160
260;20180701;4;159
260;20180701;5;169
260;20180701;6;184
260;20180701;7;202
260;20180701;8;216
260;20180701;9;229
260;20180701;10;237
260;20180701;11;247
260;20180701;12;250
260;20180701;13;260
260;20180701;14;259
260;20180701;15;258
260;20180701;16;257
260;20180701;17;254
260;20180701;18;246
260;20180701;19;233
260;20180701;20;213
260;20180701;21;204
260;20180701;22;187
260;20180701;23;184
260;20180701;24;173
260;20180702;1;161
260;20180702;2;147
260;20180702;3;141
260;20180702;4;135
260;20180702;5;155
260;20180702;6;173
260;20180702;7;196
260;20180702;8;214
260;20180702;9;225
260;20180702;10;235
260;20180702;11;244
260;20180702;12;253
260;20180702;13;261
260;20180702;14;265
260;20180702;15;261
260;20180702;16;261
260;20180702;17;253
260;20180702;18;245
260;20180702;19;232
260;20180702;20;211
260;20180702;21;190
260;20180702;22;177
260;20180702;23;165
260;20180702;24;152
260;20180703;1;149
260;20180703;2;140
260;20180703;3;130
260;20180703;4;129
260;20180703;5;147
260;20180703;6;166
260;20180703;7;179
260;20180703;8;203
260;20180703;9;219
260;20180703;10;230
260;20180703;11;243
260;20180703;12;247
260;20180703;13;252
260;20180703;14;254
260;20180703;15;250
260;20180703;16;244
260;20180703;17;240
260;20180703;18;221
260;20180703;19;206
260;20180703;20;194
260;20180703;21;181
260;20180703;22;168
260;20180703;23;158
260;20180703;24;150
260;20180704;1;142
260;20180704;2;138
260;20180704;3;133
260;20180704;4;132
260;20180704;5;139
260;20180704;6;144
260;20180704;7;161
260;20180704;8;184
260;20180704;9;207
260;20180704;10;227
260;20180704;11;239
260;20180704;12;243
260;20180704;13;243
260;20180704;14;245
260;20180704;15;238
260;20180704;16;244
260;20180704;17;237
260;20180704;18;227
260;20180704;19;218
260;20180704;20;194
260;20180704;21;182
260;20180704;22;173
260;20180704;23;161
260;20180704;24;157
260;20180705;1;159
260;20180705;2;154
260;20180705;3;148
260;20180705;4;136
260;20180705;5;151
260;20180705;6;165
260;20180705;7;178
260;20180705;8;191
260;20180705;9;201
260;20180705;10;212
260;20180705;11;227
260;20180705;12;228
260;20180705;13;236
260;20180705;14;235
260;20180705;15;231
260;20180705;16;225
260;20180705;17;222
260;20180705;18;209
260;20180705;19;199
260;20180705;20;186
260;20180705;21;176
260;20180705;22;161
260;20180705;23;145
260;20180705;24;152
260;20180706;1;153
260;20180706;2;155
260;20180706;3;159
260;20180706;4;160
260;20180706;5;164
260;20180706;6;167
260;20180706;7;176
260;20180706;8;193
260;20180706;9;213
260;20180706;10;222
260;20180706;11;224
260;20180706;12;230
260;20180706;13;241
260;20180706;14;247
260;20180706;15;240
260;20180706;16;241
260;20180706;17;228
260;20180706;18;216
260;20180706;19;206
260;20180706;20;192
260;20180706;21;181
260;20180706;22;174
260;20180706;23;159
260;20180706;24;130
260;20180707;1;116
260;20180707;2;108
260;20180707;3;101
260;20180707;4;105
260;20180707;5;143
260;20180707;6;162
260;20180707;7;181
260;20180707;8;199
260;20180707;9;212
260;20180707;10;227
260;20180707;11;231
260;20180707;12;235
260;20180707;13;238
260;20180707;14;241
260;20180707;15;241
260;20180707;16;237
260;20180707;17;231
260;20180707;18;216
260;20180707;19;194
260;20180707;20;183
260;20180707;21;173
260;20180707;22;145
260;20180707;23;131
260;20180707;24;146
260;20180708;1;119
260;20180708;2;113
260;20180708;3;104
260;20180708;4;102
260;20180708;5;126
260;20180708;6;160
260;20180708;7;182
260;20180708;8;201
260;20180708;9;213
260;20180708;10;219
260;20180708;11;236
260;20180708;12;233
260;20180708;13;238
260;20180708;14;239
260;20180708;15;238
260;20180708;16;237
260;20180708;17;227
260;20180708;18;219
260;20180708;19;209
260;20180708;20;192
260;20180708;21;181
260;20180708;22;173
260;20180708;23;161
260;20180708;24;148
260;20180709;1;142
260;20180709;2;142
260;20180709;3;122
260;20180709;4;120
260;20180709;5;142
260;20180709;6;171
260;20180709;7;188
260;20180709;8;198
260;20180709;9;201
260;20180709;10;214
260;20180709;11;224
260;20180709;12;214
260;20180709;13;209
260;20180709;14;207
260;20180709;15;204
260;20180709;16;196
260;20180709;17;187
260;20180709;18;178
260;20180709;19;170
260;20180709;20;164
260;20180709;21;159
260;20180709;22;155
260;20180709;23;148
260;20180709;24;147
260;20180710;1;141
260;20180710;2;142
260;20180710;3;142
260;20180710;4;144
260;20180710;5;150
260;20180710;6;150
260;20180710;7;155
260;20180710;8;155
260;20180710;9;143
260;20180710;10;149
260;20180710;11;171
260;20180710;12;183
260;20180710;13;186
260;20180710;14;193
260;20180710;15;212
260;20180710;16;198
260;20180710;17;195
260;20180710;18;185
260;20180710;19;183
260;20180710;20;170
260;20180710;21;156
260;20180710;22;119
260;20180710;23;122
260;20180710;24;122
260;20180711;1;129
260;20180711;2;115
260;20180711;3;98
260;20180711;4;109
260;20180711;5;132
260;20180711;6;161
260;20180711;7;182
260;20180711;8;186
260;20180711;9;192
260;20180711;10;195
260;20180711;11;204
260;20180711;12;225
260;20180711;13;204
260;20180711;14;210
260;20180711;15;217
260;20180711;16;220
260;20180711;17;219
260;20180711;18;217
260;20180711;19;198
260;20180711;20;186
260;20180711;21;176
260;20180711;22;168
260;20180711;23;160
260;20180711;24;160
260;20180712;1;158
260;20180712;2;158
260;20180712;3;155
260;20180712;4;157
260;20180712;5;156
260;20180712;6;163
260;20180712;7;168
260;20180712;8;183
260;20180712;9;194
260;20180712;10;203
260;20180712;11;221
260;20180712;12;235
260;20180712;13;240
260;20180712;14;243
260;20180712;15;242
260;20180712;16;237
260;20180712;17;228
260;20180712;18;218
260;20180712;19;200
260;20180712;20;181
260;20180712;21;167
260;20180712;22;158
260;20180712;23;149
260;20180712;24;137
260;20180713;1;138
260;20180713;2;130
260;20180713;3;128
260;20180713;4;138
260;20180713;5;147
260;20180713;6;161
260;20180713;7;174
260;20180713;8;183
260;20180713;9;194
260;20180713;10;205
260;20180713;11;223
260;20180713;12;231
260;20180713;13;239
260;20180713;14;241
260;20180713;15;239
260;20180713;16;233
260;20180713;17;221
260;20180713;18;206
260;20180713;19;199
260;20180713;20;181
260;20180713;21;172
260;20180713;22;165
260;20180713;23;154
260;20180713;24;149
260;20180714;1;136
260;20180714;2;134
260;20180714;3;131
260;20180714;4;109
260;20180714;5;137
260;20180714;6;158
260;20180714;7;176
260;20180714;8;193
260;20180714;9;202
260;20180714;10;213
260;20180714;11;224
260;20180714;12;228
260;20180714;13;237
260;20180714;14;239
260;20180714;15;240
260;20180714;16;244
260;20180714;17;232
260;20180714;18;221
260;20180714;19;205
260;20180714;20;191
260;20180714;21;180
260;20180714;22;170
260;20180714;23;158
260;20180714;24;148
260;20180715;1;141
260;20180715;2;135
260;20180715;3;117
260;20180715;4;107
260;20180715;5;142
260;20180715;6;171
260;20180715;7;197
260;20180715;8;216
260;20180715;9;238
260;20180715;10;247
260;20180715;11;261
260;20180715;12;259
260;20180715;13;270
260;20180715;14;277
260;20180715;15;274
260;20180715;16;279
260;20180715;17;272
260;20180715;18;264
260;20180715;19;248
260;20180715;20;227
260;20180715;21;193
260;20180715;22;159
260;20180715;23;147
260;20180715;24;145
260;20180716;1;141
260;20180716;2;135
260;20180716;3;121
260;20180716;4;115
260;20180716;5;154
260;20180716;6;199
260;20180716;7;222
260;20180716;8;239
260;20180716;9;255
260;20180716;10;275
260;20180716;11;281
260;20180716;12;286
260;20180716;13;293
260;20180716;14;287
260;20180716;15;287
260;20180716;16;278
260;20180716;17;280
260;20180716;18;274
260;20180716;19;261
260;20180716;20;222
260;20180716;21;184
260;20180716;22;219
260;20180716;23;213
260;20180716;24;210
260;20180717;1;188
260;20180717;2;179
260;20180717;3;164
260;20180717;4;163
260;20180717;5;174
260;20180717;6;208
260;20180717;7;218
260;20180717;8;224
260;20180717;9;244
260;20180717;10;240
260;20180717;11;241
260;20180717;12;246
260;20180717;13;254
260;20180717;14;244
260;20180717;15;236
260;20180717;16;229
260;20180717;17;212
260;20180717;18;206
260;20180717;19;197
260;20180717;20;185
260;20180717;21;166
260;20180717;22;137
260;20180717;23;128
260;20180717;24;120
260;20180718;1;116
260;20180718;2;114
260;20180718;3;108
260;20180718;4;105
260;20180718;5;128
260;20180718;6;173
260;20180718;7;195
260;20180718;8;212
260;20180718;9;222
260;20180718;10;224
260;20180718;11;230
260;20180718;12;243
260;20180718;13;239
260;20180718;14;239
260;20180718;15;246
260;20180718;16;231
260;20180718;17;240
260;20180718;18;228
260;20180718;19;211
260;20180718;20;194
260;20180718;21;186
260;20180718;22;162
260;20180718;23;185
260;20180718;24;161
260;20180719;1;150
260;20180719;2;144
260;20180719;3;129
260;20180719;4;119
260;20180719;5;137
260;20180719;6;181
260;20180719;7;192
260;20180719;8;215
260;20180719;9;228
260;20180719;10;242
260;20180719;11;245
260;20180719;12;248
260;20180719;13;244
260;20180719;14;243
260;20180719;15;259
260;20180719;16;240
260;20180719;17;240
260;20180719;18;228
260;20180719;19;214
260;20180719;20;197
260;20180719;21;178
260;20180719;22;165
260;20180719;23;148
260;20180719;24;122
260;20180720;1;123
260;20180720;2;114
260;20180720;3;106
260;20180720;4;105
260;20180720;5;126
260;20180720;6;153
260;20180720;7;173
260;20180720;8;190
260;20180720;9;208
260;20180720;10;220
260;20180720;11;224
260;20180720;12;231
260;20180720;13;237
260;20180720;14;233
260;20180720;15;241
260;20180720;16;239
260;20180720;17;246
260;20180720;18;229
260;20180720;19;218
260;20180720;20;207
260;20180720;21;196
260;20180720;22;190
260;20180720;23;187
260;20180720;24;184
260;20180721;1;184
260;20180721;2;178
260;20180721;3;158
260;20180721;4;150
260;20180721;5;165
260;20180721;6;181
260;20180721;7;197
260;20180721;8;210
260;20180721;9;225
260;20180721;10;233
260;20180721;11;245
260;20180721;12;258
260;20180721;13;267
260;20180721;14;262
260;20180721;15;264
260;20180721;16;261
260;20180721;17;252
260;20180721;18;238
260;20180721;19;220
260;20180721;20;205
260;20180721;21;186
260;20180721;22;180
260;20180721;23;171
260;20180721;24;163
260;20180722;1;143
260;20180722;2;159
260;20180722;3;163
260;20180722;4;162
260;20180722;5;167
260;20180722;6;188
260;20180722;7;204
260;20180722;8;220
260;20180722;9;237
260;20180722;10;244
260;20180722;11;251
260;20180722;12;257
260;20180722;13;258
260;20180722;14;259
260;20180722;15;255
260;20180722;16;247
260;20180722;17;241
260;20180722;18;233
260;20180722;19;216
260;20180722;20;202
260;20180722;21;189
260;20180722;22;165
260;20180722;23;145
260;20180722;24;142
260;20180723;1;145
260;20180723;2;146
260;20180723;3;135
260;20180723;4;132
260;20180723;5;156
260;20180723;6;190
260;20180723;7;207
260;20180723;8;225
260;20180723;9;240
260;20180723;10;258
260;20180723;11;267
260;20180723;12;272
260;20180723;13;276
260;20180723;14;286
260;20180723;15;290
260;20180723;16;291
260;20180723;17;292
260;20180723;18;285
260;20180723;19;265
260;20180723;20;245
260;20180723;21;231
260;20180723;22;210
260;20180723;23;191
260;20180723;24;176
260;20180724;1;170
260;20180724;2;165
260;20180724;3;162
260;20180724;4;164
260;20180724;5;180
260;20180724;6;224
260;20180724;7;248
260;20180724;8;261
260;20180724;9;279
260;20180724;10;292
260;20180724;11;289
260;20180724;12;310
260;20180724;13;309
260;20180724;14;299
260;20180724;15;302
260;20180724;16;298
260;20180724;17;289
260;20180724;18;280
260;20180724;19;263
260;20180724;20;240
260;20180724;21;228
260;20180724;22;229
260;20180724;23;210
260;20180724;24;213
260;20180725;1;212
260;20180725;2;191
260;20180725;3;198
260;20180725;4;197
260;20180725;5;192
260;20180725;6;224
260;20180725;7;244
260;20180725;8;234
260;20180725;9;231
260;20180725;10;233
260;20180725;11;244
260;20180725;12;274
260;20180725;13;290
260;20180725;14;291
260;20180725;15;296
260;20180725;16;297
260;20180725;17;287
260;20180725;18;279
260;20180725;19;268
260;20180725;20;257
260;20180725;21;242
260;20180725;22;228
260;20180725;23;220
260;20180725;24;215
260;20180726;1;208
260;20180726;2;204
260;20180726;3;198
260;20180726;4;194
260;20180726;5;199
260;20180726;6;213
260;20180726;7;236
260;20180726;8;268
260;20180726;9;293
260;20180726;10;312
260;20180726;11;329
260;20180726;12;342
260;20180726;13;350
260;20180726;14;353
260;20180726;15;354
260;20180726;16;349
260;20180726;17;349
260;20180726;18;316
260;20180726;19;307
260;20180726;20;285
260;20180726;21;266
260;20180726;22;236
260;20180726;23;239
260;20180726;24;236
260;20180727;1;266
260;20180727;2;261
260;20180727;3;264
260;20180727;4;255
260;20180727;5;266
260;20180727;6;277
260;20180727;7;289
260;20180727;8;297
260;20180727;9;318
260;20180727;10;332
260;20180727;11;339
260;20180727;12;342
260;20180727;13;348
260;20180727;14;351
260;20180727;15;352
260;20180727;16;348
260;20180727;17;335
260;20180727;18;322
260;20180727;19;298
260;20180727;20;253
260;20180727;21;275
260;20180727;22;263
260;20180727;23;252
260;20180727;24;224
260;20180728;1;219
260;20180728;2;220
260;20180728;3;209
260;20180728;4;206
260;20180728;5;202
260;20180728;6;212
260;20180728;7;208
260;20180728;8;206
260;20180728;9;203
260;20180728;10;217
260;20180728;11;206
260;20180728;12;232
260;20180728;13;226
260;20180728;14;225
260;20180728;15;226
260;20180728;16;225
260;20180728;17;226
260;20180728;18;214
260;20180728;19;202
260;20180728;20;186
260;20180728;21;163
260;20180728;22;159
260;20180728;23;135
260;20180728;24;147
260;20180729;1;140
260;20180729;2;153
260;20180729;3;152
260;20180729;4;154
260;20180729;5;160
260;20180729;6;180
260;20180729;7;194
260;20180729;8;217
260;20180729;9;236
260;20180729;10;251
260;20180729;11;250
260;20180729;12;251
260;20180729;13;256
260;20180729;14;244
260;20180729;15;247
260;20180729;16;245
260;20180729;17;246
260;20180729;18;235
260;20180729;19;232
260;20180729;20;223
260;20180729;21;221
260;20180729;22;223
260;20180729;23;215
260;20180729;24;194
260;20180730;1;208
260;20180730;2;206
260;20180730;3;198
260;20180730;4;200
260;20180730;5;206
260;20180730;6;217
260;20180730;7;235
260;20180730;8;245
260;20180730;9;254
260;20180730;10;267
260;20180730;11;276
260;20180730;12;291
260;20180730;13;295
260;20180730;14;295
260;20180730;15;304
260;20180730;16;295
260;20180730;17;285
260;20180730;18;269
260;20180730;19;268
260;20180730;20;208
260;20180730;21;200
260;20180730;22;185
260;20180730;23;172
260;20180730;24;171
260;20180731;1;174
260;20180731;2;174
260;20180731;3;174
260;20180731;4;176
260;20180731;5;182
260;20180731;6;199
260;20180731;7;217
260;20180731;8;236
260;20180731;9;253
260;20180731;10;258
260;20180731;11;240
260;20180731;12;243
260;20180731;13;245
260;20180731;14;249
260;20180731;15;249
260;20180731;16;246
260;20180731;17;243
260;20180731;18;223
260;20180731;19;205
260;20180731;20;188
260;20180731;21;155
260;20180731;22;139
260;20180731;23;133
260;20180731;24;131
260;20180801;1;123
260;20180801;2;120
260;20180801;3;114
260;20180801;4;114
260;20180801;5;126
260;20180801;6;166
260;20180801;7;195
260;20180801;8;212
260;20180801;9;232
260;20180801;10;250
260;20180801;11;255
260;20180801;12;262
260;20180801;13;258
260;20180801;14;266
260;20180801;15;268
260;20180801;16;267
260;20180801;17;257
260;20180801;18;247
260;20180801;19;228
260;20180801;20;213
260;20180801;21;197
260;20180801;22;178
260;20180801;23;178
260;20180801;24;166
260;20180802;1;174
260;20180802;2;167
260;20180802;3;159
260;20180802;4;150
260;20180802;5;157
260;20180802;6;209
260;20180802;7;237
260;20180802;8;257
260;20180802;9;258
260;20180802;10;267
260;20180802;11;277
260;20180802;12;282
260;20180802;13;291
260;20180802;14;294
260;20180802;15;285
260;20180802;16;276
260;20180802;17;270
260;20180802;18;263
260;20180802;19;246
260;20180802;20;211
260;20180802;21;191
260;20180802;22;176
260;20180802;23;169
260;20180802;24;158
260;20180803;1;162
260;20180803;2;157
260;20180803;3;147
260;20180803;4;143
260;20180803;5;158
260;20180803;6;207
260;20180803;7;234
260;20180803;8;252
260;20180803;9;268
260;20180803;10;289
260;20180803;11;288
260;20180803;12;296
260;20180803;13;303
260;20180803;14;304
260;20180803;15;299
260;20180803;16;296
260;20180803;17;289
260;20180803;18;282
260;20180803;19;258
260;20180803;20;239
260;20180803;21;225
260;20180803;22;213
260;20180803;23;219
260;20180803;24;210
260;20180804;1;204
260;20180804;2;200
260;20180804;3;185
260;20180804;4;178
260;20180804;5;174
260;20180804;6;216
260;20180804;7;235
260;20180804;8;252
260;20180804;9;260
260;20180804;10;272
260;20180804;11;273
260;20180804;12;273
260;20180804;13;273
260;20180804;14;266
260;20180804;15;263
260;20180804;16;250
260;20180804;17;231
260;20180804;18;226
260;20180804;19;209
260;20180804;20;191
260;20180804;21;191
260;20180804;22;191
260;20180804;23;186
260;20180804;24;180
260;20180805;1;179
260;20180805;2;181
260;20180805;3;166
260;20180805;4;151
260;20180805;5;156
260;20180805;6;183
260;20180805;7;197
260;20180805;8;211
260;20180805;9;226
260;20180805;10;220
260;20180805;11;241
260;20180805;12;239
260;20180805;13;245
260;20180805;14;244
260;20180805;15;248
260;20180805;16;243
260;20180805;17;240
260;20180805;18;233
260;20180805;19;217
260;20180805;20;200
260;20180805;21;192
260;20180805;22;167
260;20180805;23;169
260;20180805;24;173
260;20180806;1;175
260;20180806;2;162
260;20180806;3;139
260;20180806;4;128
260;20180806;5;148
260;20180806;6;192
260;20180806;7;216
260;20180806;8;235
260;20180806;9;254
260;20180806;10;273
260;20180806;11;285
260;20180806;12;294
260;20180806;13;298
260;20180806;14;308
260;20180806;15;309
260;20180806;16;305
260;20180806;17;301
260;20180806;18;289
260;20180806;19;266
260;20180806;20;246
260;20180806;21;209
260;20180806;22;183
260;20180806;23;168
260;20180806;24;160
260;20180807;1;155
260;20180807;2;153
260;20180807;3;150
260;20180807;4;146
260;20180807;5;155
260;20180807;6;198
260;20180807;7;231
260;20180807;8;270
260;20180807;9;291
260;20180807;10;309
260;20180807;11;324
260;20180807;12;326
260;20180807;13;332
260;20180807;14;335
260;20180807;15;335
260;20180807;16;331
260;20180807;17;321
260;20180807;18;303
260;20180807;19;280
260;20180807;20;260
260;20180807;21;270
260;20180807;22;271
260;20180807;23;261
260;20180807;24;204
260;20180808;1;195
260;20180808;2;207
260;20180808;3;202
260;20180808;4;202
260;20180808;5;202
260;20180808;6;207
260;20180808;7;208
260;20180808;8;212
260;20180808;9;215
260;20180808;10;214
260;20180808;11;222
260;20180808;12;229
260;20180808;13;221
260;20180808;14;225
260;20180808;15;219
260;20180808;16;223
260;20180808;17;212
260;20180808;18;209
260;20180808;19;195
260;20180808;20;160
260;20180808;21;139
260;20180808;22;132
260;20180808;23;128
260;20180808;24;120
260;20180809;1;119
260;20180809;2;113
260;20180809;3;114
260;20180809;4;111
260;20180809;5;132
260;20180809;6;171
260;20180809;7;192
260;20180809;8;208
260;20180809;9;216
260;20180809;10;217
260;20180809;11;221
260;20180809;12;214
260;20180809;13;186
260;20180809;14;181
260;20180809;15;183
260;20180809;16;192
260;20180809;17;200
260;20180809;18;202
260;20180809;19;179
260;20180809;20;171
260;20180809;21;159
260;20180809;22;159
260;20180809;23;151
260;20180809;24;148
260;20180810;1;142
260;20180810;2;139
260;20180810;3;129
260;20180810;4;129
260;20180810;5;131
260;20180810;6;141
260;20180810;7;152
260;20180810;8;169
260;20180810;9;184
260;20180810;10;196
260;20180810;11;193
260;20180810;12;198
260;20180810;13;195
260;20180810;14;204
260;20180810;15;182
260;20180810;16;204
260;20180810;17;207
260;20180810;18;204
260;20180810;19;171
260;20180810;20;146
260;20180810;21;151
260;20180810;22;143
260;20180810;23;130
260;20180810;24;126
260;20180811;1;123
260;20180811;2;123
260;20180811;3;122
260;20180811;4;123
260;20180811;5;124
260;20180811;6;135
260;20180811;7;157
260;20180811;8;171
260;20180811;9;175
260;20180811;10;179
260;20180811;11;192
260;20180811;12;192
260;20180811;13;206
260;20180811;14;206
260;20180811;15;195
260;20180811;16;193
260;20180811;17;192
260;20180811;18;186
260;20180811;19;165
260;20180811;20;127
260;20180811;21;115
260;20180811;22;111
260;20180811;23;114
260;20180811;24;113
260;20180812;1;121
260;20180812;2;136
260;20180812;3;141
260;20180812;4;141
260;20180812;5;145
260;20180812;6;154
260;20180812;7;168
260;20180812;8;186
260;20180812;9;210
260;20180812;10;218
260;20180812;11;235
260;20180812;12;249
260;20180812;13;249
260;20180812;14;257
260;20180812;15;265
260;20180812;16;259
260;20180812;17;252
260;20180812;18;226
260;20180812;19;210
260;20180812;20;196
260;20180812;21;188
260;20180812;22;187
260;20180812;23;185
260;20180812;24;185
260;20180813;1;180
260;20180813;2;179
260;20180813;3;182
260;20180813;4;176
260;20180813;5;185
260;20180813;6;187
260;20180813;7;212
260;20180813;8;201
260;20180813;9;210
260;20180813;10;206
260;20180813;11;207
260;20180813;12;214
260;20180813;13;168
260;20180813;14;168
260;20180813;15;190
260;20180813;16;190
260;20180813;17;197
260;20180813;18;190
260;20180813;19;186
260;20180813;20;176
260;20180813;21;169
260;20180813;22;177
260;20180813;23;173
260;20180813;24;174
260;20180814;1;176
260;20180814;2;180
260;20180814;3;179
260;20180814;4;171
260;20180814;5;171
260;20180814;6;181
260;20180814;7;186
260;20180814;8;196
260;20180814;9;201
260;20180814;10;208
260;20180814;11;206
260;20180814;12;217
260;20180814;13;214
260;20180814;14;209
260;20180814;15;203
260;20180814;16;198
260;20180814;17;187
260;20180814;18;184
260;20180814;19;179
260;20180814;20;176
260;20180814;21;166
260;20180814;22;177
260;20180814;23;174
260;20180814;24;164
260;20180815;1;175
260;20180815;2;179
260;20180815;3;179
260;20180815;4;178
260;20180815;5;178
260;20180815;6;181
260;20180815;7;192
260;20180815;8;205
260;20180815;9;211
260;20180815;10;217
260;20180815;11;217
260;20180815;12;205
260;20180815;13;225
260;20180815;14;217
260;20180815;15;214
260;20180815;16;204
260;20180815;17;206
260;20180815;18;207
260;20180815;19;202
260;20180815;20;194
260;20180815;21;194
260;20180815;22;186
260;20180815;23;179
260;20180815;24;174
260;20180816;1;168
260;20180816;2;162
260;20180816;3;158
260;20180816;4;157
260;20180816;5;159
260;20180816;6;170
260;20180816;7;181
260;20180816;8;197
260;20180816;9;210
260;20180816;10;209
260;20180816;11;204
260;20180816;12;206
260;20180816;13;216
260;20180816;14;230
260;20180816;15;231
260;20180816;16;228
260;20180816;17;205
260;20180816;18;181
260;20180816;19;170
260;20180816;20;160
260;20180816;21;150
260;20180816;22;153
260;20180816;23;159
260;20180816;24;161
260;20180817;1;158
260;20180817;2;156
260;20180817;3;155
260;20180817;4;154
260;20180817;5;151
260;20180817;6;151
260;20180817;7;160
260;20180817;8;178
260;20180817;9;191
260;20180817;10;207
260;20180817;11;216
260;20180817;12;214
260;20180817;13;226
260;20180817;14;224
260;20180817;15;218
260;20180817;16;218
260;20180817;17;213
260;20180817;18;203
260;20180817;19;178
260;20180817;20;139
260;20180817;21;126
260;20180817;22;121
260;20180817;23;117
260;20180817;24;113
260;20180818;1;116
260;20180818;2;112
260;20180818;3;118
260;20180818;4;124
260;20180818;5;130
260;20180818;6;148
260;20180818;7;166
260;20180818;8;185
260;20180818;9;193
260;20180818;10;211
260;20180818;11;201
260;20180818;12;203
260;20180818;13;207
260;20180818;14;204
260;20180818;15;206
260;20180818;16;215
260;20180818;17;206
260;20180818;18;203
260;20180818;19;193
260;20180818;20;187
260;20180818;21;190
260;20180818;22;188
260;20180818;23;187
260;20180818;24;185
260;20180819;1;184
260;20180819;2;183
260;20180819;3;177
260;20180819;4;174
260;20180819;5;171
260;20180819;6;171
260;20180819;7;172
260;20180819;8;180
260;20180819;9;186
260;20180819;10;194
260;20180819;11;203
260;20180819;12;212
260;20180819;13;214
260;20180819;14;224
260;20180819;15;221
260;20180819;16;221
260;20180819;17;210
260;20180819;18;203
260;20180819;19;198
260;20180819;20;194
260;20180819;21;191
260;20180819;22;190
